passage,testament
"ISA 22:20","ot"
"ISA 22:21","ot"
"ISA 22:22","ot"
"ISA 22:8","ot"
"ISA 22:9","ot"
"ISA 24:15","ot"
"ISA 26:1","ot"
"ISA 27:12","ot"
"ISA 27:6","ot"
"ISA 27:9","ot"
"ISA 28:1","ot"
"ISA 28:3","ot"
"ISA 29:1","ot"
"ISA 29:19","ot"
"ISA 29:22","ot"
"ISA 29:23","ot"
"ISA 3:1","ot"
"ISA 3:8","ot"
"ISA 30:11","ot"
"ISA 30:12","ot"
"ISA 30:15","ot"
"ISA 30:29","ot"
"ISA 31:1","ot"
"ISA 31:6","ot"
"ISA 36:1","ot"
"ISA 36:11","ot"
"ISA 36:14","ot"
"ISA 36:15","ot"
"ISA 36:16","ot"
"ISA 36:18","ot"
"ISA 36:2","ot"
"ISA 36:22","ot"
"ISA 36:3","ot"
"ISA 36:4","ot"
"ISA 36:7","ot"
"ISA 37:1","ot"
"ISA 37:10","ot"
"ISA 37:14","ot"
"ISA 37:15","ot"
"ISA 37:16","ot"
"ISA 37:17","ot"
"ISA 37:2","ot"
"ISA 37:21","ot"
"ISA 37:23","ot"
"ISA 37:3","ot"
"ISA 37:31","ot"
"ISA 37:35","ot"
"ISA 37:37","ot"
"ISA 37:38","ot"
"ISA 37:5","ot"
"ISA 37:6","ot"
"ISA 37:9","ot"
"ISA 38:1","ot"
"ISA 38:2","ot"
"ISA 38:21","ot"
"ISA 38:22","ot"
"ISA 38:3","ot"
"ISA 38:4","ot"
"ISA 38:5","ot"
"ISA 38:8","ot"
"ISA 38:9","ot"
"ISA 39:1","ot"
"ISA 39:2","ot"
"ISA 39:3","ot"
"ISA 39:4","ot"
"ISA 39:5","ot"
"ISA 39:8","ot"
"ISA 4:2","ot"
"ISA 40:27","ot"
"ISA 40:9","ot"
"ISA 41:14","ot"
"ISA 41:16","ot"
"ISA 41:17","ot"
"ISA 41:20","ot"
"ISA 41:21","ot"
"ISA 41:8","ot"
"ISA 42:11","ot"
"ISA 42:24","ot"
"ISA 43:1","ot"
"ISA 43:14","ot"
"ISA 43:15","ot"
"ISA 43:22","ot"
"ISA 43:28","ot"
"ISA 43:3","ot"
"ISA 44:1","ot"
"ISA 44:2","ot"
"ISA 44:21","ot"
"ISA 44:23","ot"
"ISA 44:26","ot"
"ISA 44:28","ot"
"ISA 44:5","ot"
"ISA 44:6","ot"
"ISA 45:1","ot"
"ISA 45:11","ot"
"ISA 45:14","ot"
"ISA 45:15","ot"
"ISA 45:17","ot"
"ISA 45:19","ot"
"ISA 45:25","ot"
"ISA 45:3","ot"
"ISA 45:4","ot"
"ISA 46:13","ot"
"ISA 46:3","ot"
"ISA 47:4","ot"
"ISA 48:1","ot"
"ISA 48:12","ot"
"ISA 48:17","ot"
"ISA 48:2","ot"
"ISA 48:20","ot"
"ISA 49:26","ot"
"ISA 49:3","ot"
"ISA 49:5","ot"
"ISA 49:6","ot"
"ISA 49:7","ot"
"ISA 5:19","ot"
"ISA 5:24","ot"
"ISA 5:3","ot"
"ISA 5:7","ot"
"ISA 51:2","ot"
"ISA 52:12","ot"
"ISA 54:5","ot"
"ISA 54:9","ot"
"ISA 55:3","ot"
"ISA 55:5","ot"
"ISA 56:8","ot"
"ISA 58:1","ot"
"ISA 58:14","ot"
"ISA 59:20","ot"
"ISA 6:1","ot"
"ISA 60:14","ot"
"ISA 60:16","ot"
"ISA 60:7","ot"
"ISA 60:9","ot"
"ISA 63:11","ot"
"ISA 63:12","ot"
"ISA 63:16","ot"
"ISA 63:7","ot"
"ISA 65:9","ot"
"ISA 66:19","ot"
"ISA 66:20","ot"
"ISA 66:21","ot"
"ISA 7:1","ot"
"ISA 7:10","ot"
"ISA 7:12","ot"
"ISA 7:13","ot"
"ISA 7:14","ot"
"ISA 7:17","ot"
"ISA 7:2","ot"
"ISA 7:3","ot"
"ISA 7:4","ot"
"ISA 7:5","ot"
"ISA 7:6","ot"
"ISA 7:8","ot"
"ISA 7:9","ot"
"ISA 8:1","ot"
"ISA 8:14","ot"
"ISA 8:17","ot"
"ISA 8:18","ot"
"ISA 8:2","ot"
"ISA 8:3","ot"
"ISA 8:6","ot"
"ISA 8:8","ot"
"ISA 9:1","ot"
"ISA 9:11","ot"
"ISA 9:12","ot"
"ISA 9:14","ot"
"ISA 9:21","ot"
"ISA 9:7","ot"
"ISA 9:8","ot"
"ISA 9:9","ot"
"JAS 1:1","nt"
"JAS 2:1","nt"
"JAS 2:21","nt"
"JAS 2:23","nt"
"JAS 2:25","nt"
"JAS 5:11","nt"
"JAS 5:17","nt"
"JDG 1:1","ot"
"JDG 1:10","ot"
"JDG 1:12","ot"
"JDG 1:13","ot"
"JDG 1:14","ot"
"JDG 1:15","ot"
"JDG 1:16","ot"
"JDG 1:17","ot"
"JDG 1:18","ot"
"JDG 1:19","ot"
"JDG 1:2","ot"
"JDG 1:20","ot"
"JDG 1:21","ot"
"JDG 1:22","ot"
"JDG 1:23","ot"
"JDG 1:26","ot"
"JDG 1:27","ot"
"JDG 1:28","ot"
"JDG 1:29","ot"
"JDG 1:3","ot"
"JDG 1:30","ot"
"JDG 1:31","ot"
"JDG 1:32","ot"
"JDG 1:33","ot"
"JDG 1:35","ot"
"JDG 1:4","ot"
"JDG 1:5","ot"
"JDG 1:6","ot"
"JDG 1:7","ot"
"JDG 1:8","ot"
"JDG 1:9","ot"
"JDG 10:1","ot"
"JDG 10:10","ot"
"JDG 10:11","ot"
"JDG 10:15","ot"
"JDG 10:16","ot"
"JDG 10:17","ot"
"JDG 10:2","ot"
"JDG 10:3","ot"
"JDG 10:5","ot"
"JDG 10:6","ot"
"JDG 10:7","ot"
"JDG 10:8","ot"
"JDG 10:9","ot"
"JDG 11:1","ot"
"JDG 11:10","ot"
"JDG 11:11","ot"
"JDG 11:12","ot"
"JDG 11:13","ot"
"JDG 11:14","ot"
"JDG 11:15","ot"
"JDG 11:16","ot"
"JDG 11:17","ot"
"JDG 11:19","ot"
"JDG 11:2","ot"
"JDG 11:20","ot"
"JDG 11:21","ot"
"JDG 11:23","ot"
"JDG 11:25","ot"
"JDG 11:26","ot"
"JDG 11:27","ot"
"JDG 11:28","ot"
"JDG 11:29","ot"
"JDG 11:3","ot"
"JDG 11:30","ot"
"JDG 11:32","ot"
"JDG 11:33","ot"
"JDG 11:34","ot"
"JDG 11:39","ot"
"JDG 11:4","ot"
"JDG 11:40","ot"
"JDG 11:5","ot"
"JDG 11:6","ot"
"JDG 11:7","ot"
"JDG 11:8","ot"
"JDG 11:9","ot"
"JDG 12:1","ot"
"JDG 12:10","ot"
"JDG 12:11","ot"
"JDG 12:12","ot"
"JDG 12:13","ot"
"JDG 12:14","ot"
"JDG 12:15","ot"
"JDG 12:2","ot"
"JDG 12:4","ot"
"JDG 12:5","ot"
"JDG 12:6","ot"
"JDG 12:7","ot"
"JDG 12:8","ot"
"JDG 12:9","ot"
"JDG 13:1","ot"
"JDG 13:11","ot"
"JDG 13:12","ot"
"JDG 13:13","ot"
"JDG 13:15","ot"
"JDG 13:16","ot"
"JDG 13:17","ot"
"JDG 13:19","ot"
"JDG 13:2","ot"
"JDG 13:20","ot"
"JDG 13:21","ot"
"JDG 13:22","ot"
"JDG 13:24","ot"
"JDG 13:5","ot"
"JDG 13:8","ot"
"JDG 13:9","ot"
"JDG 14:1","ot"
"JDG 14:10","ot"
"JDG 14:12","ot"
"JDG 14:15","ot"
"JDG 14:16","ot"
"JDG 14:20","ot"
"JDG 14:3","ot"
"JDG 14:4","ot"
"JDG 14:5","ot"
"JDG 14:7","ot"
"JDG 15:1","ot"
"JDG 15:10","ot"
"JDG 15:11","ot"
"JDG 15:12","ot"
"JDG 15:16","ot"
"JDG 15:20","ot"
"JDG 15:3","ot"
"JDG 15:4","ot"
"JDG 15:6","ot"
"JDG 15:7","ot"
"JDG 15:9","ot"
"JDG 16:1","ot"
"JDG 16:10","ot"
"JDG 16:12","ot"
"JDG 16:13","ot"
"JDG 16:14","ot"
"JDG 16:18","ot"
"JDG 16:2","ot"
"JDG 16:20","ot"
"JDG 16:23","ot"
"JDG 16:25","ot"
"JDG 16:26","ot"
"JDG 16:27","ot"
"JDG 16:28","ot"
"JDG 16:29","ot"
"JDG 16:3","ot"
"JDG 16:30","ot"
"JDG 16:31","ot"
"JDG 16:4","ot"
"JDG 16:6","ot"
"JDG 16:7","ot"
"JDG 16:9","ot"
"JDG 17:1","ot"
"JDG 17:10","ot"
"JDG 17:11","ot"
"JDG 17:12","ot"
"JDG 17:13","ot"
"JDG 17:4","ot"
"JDG 17:5","ot"
"JDG 17:6","ot"
"JDG 17:7","ot"
"JDG 17:8","ot"
"JDG 17:9","ot"
"JDG 18:1","ot"
"JDG 18:12","ot"
"JDG 18:13","ot"
"JDG 18:15","ot"
"JDG 18:18","ot"
"JDG 18:19","ot"
"JDG 18:2","ot"
"JDG 18:22","ot"
"JDG 18:23","ot"
"JDG 18:26","ot"
"JDG 18:27","ot"
"JDG 18:29","ot"
"JDG 18:3","ot"
"JDG 18:30","ot"
"JDG 18:31","ot"
"JDG 18:4","ot"
"JDG 19:1","ot"
"JDG 19:12","ot"
"JDG 19:14","ot"
"JDG 19:16","ot"
"JDG 19:18","ot"
"JDG 19:2","ot"
"JDG 19:29","ot"
"JDG 19:30","ot"
"JDG 2:10","ot"
"JDG 2:11","ot"
"JDG 2:14","ot"
"JDG 2:20","ot"
"JDG 2:21","ot"
"JDG 2:22","ot"
"JDG 2:23","ot"
"JDG 2:4","ot"
"JDG 2:6","ot"
"JDG 2:7","ot"
"JDG 2:8","ot"
"JDG 2:9","ot"
"JDG 20:1","ot"
"JDG 20:10","ot"
"JDG 20:11","ot"
"JDG 20:12","ot"
"JDG 20:13","ot"
"JDG 20:14","ot"
"JDG 20:15","ot"
"JDG 20:17","ot"
"JDG 20:18","ot"
"JDG 20:19","ot"
"JDG 20:2","ot"
"JDG 20:20","ot"
"JDG 20:21","ot"
"JDG 20:22","ot"
"JDG 20:23","ot"
"JDG 20:24","ot"
"JDG 20:25","ot"
"JDG 20:26","ot"
"JDG 20:27","ot"
"JDG 20:28","ot"
"JDG 20:29","ot"
"JDG 20:3","ot"
"JDG 20:30","ot"
"JDG 20:31","ot"
"JDG 20:32","ot"
"JDG 20:33","ot"
"JDG 20:34","ot"
"JDG 20:35","ot"
"JDG 20:36","ot"
"JDG 20:38","ot"
"JDG 20:39","ot"
"JDG 20:4","ot"
"JDG 20:40","ot"
"JDG 20:41","ot"
"JDG 20:42","ot"
"JDG 20:43","ot"
"JDG 20:44","ot"
"JDG 20:46","ot"
"JDG 20:48","ot"
"JDG 20:6","ot"
"JDG 20:7","ot"
"JDG 21:1","ot"
"JDG 21:13","ot"
"JDG 21:14","ot"
"JDG 21:15","ot"
"JDG 21:16","ot"
"JDG 21:17","ot"
"JDG 21:18","ot"
"JDG 21:20","ot"
"JDG 21:21","ot"
"JDG 21:23","ot"
"JDG 21:24","ot"
"JDG 21:25","ot"
"JDG 21:3","ot"
"JDG 21:5","ot"
"JDG 21:6","ot"
"JDG 21:8","ot"
"JDG 3:1","ot"
"JDG 3:10","ot"
"JDG 3:11","ot"
"JDG 3:12","ot"
"JDG 3:13","ot"
"JDG 3:14","ot"
"JDG 3:15","ot"
"JDG 3:16","ot"
"JDG 3:17","ot"
"JDG 3:2","ot"
"JDG 3:20","ot"
"JDG 3:21","ot"
"JDG 3:23","ot"
"JDG 3:26","ot"
"JDG 3:27","ot"
"JDG 3:30","ot"
"JDG 3:31","ot"
"JDG 3:4","ot"
"JDG 3:5","ot"
"JDG 3:7","ot"
"JDG 3:8","ot"
"JDG 3:9","ot"
"JDG 4:1","ot"
"JDG 4:10","ot"
"JDG 4:11","ot"
"JDG 4:12","ot"
"JDG 4:13","ot"
"JDG 4:14","ot"
"JDG 4:15","ot"
"JDG 4:16","ot"
"JDG 4:17","ot"
"JDG 4:18","ot"
"JDG 4:2","ot"
"JDG 4:21","ot"
"JDG 4:22","ot"
"JDG 4:23","ot"
"JDG 4:24","ot"
"JDG 4:3","ot"
"JDG 4:4","ot"
"JDG 4:5","ot"
"JDG 4:6","ot"
"JDG 4:7","ot"
"JDG 4:8","ot"
"JDG 4:9","ot"
"JDG 5:1","ot"
"JDG 5:11","ot"
"JDG 5:12","ot"
"JDG 5:14","ot"
"JDG 5:15","ot"
"JDG 5:16","ot"
"JDG 5:17","ot"
"JDG 5:18","ot"
"JDG 5:2","ot"
"JDG 5:20","ot"
"JDG 5:24","ot"
"JDG 5:26","ot"
"JDG 5:28","ot"
"JDG 5:3","ot"
"JDG 5:30","ot"
"JDG 5:5","ot"
"JDG 5:6","ot"
"JDG 5:7","ot"
"JDG 5:8","ot"
"JDG 5:9","ot"
"JDG 6:1","ot"
"JDG 6:11","ot"
"JDG 6:13","ot"
"JDG 6:14","ot"
"JDG 6:15","ot"
"JDG 6:19","ot"
"JDG 6:2","ot"
"JDG 6:22","ot"
"JDG 6:24","ot"
"JDG 6:27","ot"
"JDG 6:29","ot"
"JDG 6:3","ot"
"JDG 6:30","ot"
"JDG 6:31","ot"
"JDG 6:32","ot"
"JDG 6:34","ot"
"JDG 6:35","ot"
"JDG 6:36","ot"
"JDG 6:37","ot"
"JDG 6:39","ot"
"JDG 6:4","ot"
"JDG 6:6","ot"
"JDG 6:7","ot"
"JDG 6:8","ot"
"JDG 7:1","ot"
"JDG 7:10","ot"
"JDG 7:11","ot"
"JDG 7:13","ot"
"JDG 7:14","ot"
"JDG 7:15","ot"
"JDG 7:18","ot"
"JDG 7:19","ot"
"JDG 7:2","ot"
"JDG 7:20","ot"
"JDG 7:23","ot"
"JDG 7:24","ot"
"JDG 7:25","ot"
"JDG 7:4","ot"
"JDG 7:5","ot"
"JDG 7:7","ot"
"JDG 7:8","ot"
"JDG 8:1","ot"
"JDG 8:10","ot"
"JDG 8:11","ot"
"JDG 8:12","ot"
"JDG 8:13","ot"
"JDG 8:15","ot"
"JDG 8:18","ot"
"JDG 8:2","ot"
"JDG 8:20","ot"
"JDG 8:21","ot"
"JDG 8:22","ot"
"JDG 8:23","ot"
"JDG 8:24","ot"
"JDG 8:27","ot"
"JDG 8:28","ot"
"JDG 8:29","ot"
"JDG 8:3","ot"
"JDG 8:30","ot"
"JDG 8:31","ot"
"JDG 8:32","ot"
"JDG 8:33","ot"
"JDG 8:34","ot"
"JDG 8:35","ot"
"JDG 8:4","ot"
"JDG 8:5","ot"
"JDG 8:6","ot"
"JDG 8:7","ot"
"JDG 9:1","ot"
"JDG 9:16","ot"
"JDG 9:18","ot"
"JDG 9:19","ot"
"JDG 9:2","ot"
"JDG 9:20","ot"
"JDG 9:21","ot"
"JDG 9:22","ot"
"JDG 9:23","ot"
"JDG 9:24","ot"
"JDG 9:25","ot"
"JDG 9:26","ot"
"JDG 9:27","ot"
"JDG 9:28","ot"
"JDG 9:29","ot"
"JDG 9:3","ot"
"JDG 9:30","ot"
"JDG 9:31","ot"
"JDG 9:34","ot"
"JDG 9:35","ot"
"JDG 9:36","ot"
"JDG 9:37","ot"
"JDG 9:38","ot"
"JDG 9:39","ot"
"JDG 9:4","ot"
"JDG 9:40","ot"
"JDG 9:41","ot"
"JDG 9:42","ot"
"JDG 9:44","ot"
"JDG 9:45","ot"
"JDG 9:47","ot"
"JDG 9:48","ot"
"JDG 9:49","ot"
"JDG 9:5","ot"
"JDG 9:50","ot"
"JDG 9:52","ot"
"JDG 9:53","ot"
"JDG 9:55","ot"
"JDG 9:56","ot"
"JDG 9:57","ot"
"JDG 9:6","ot"
"JDG 9:7","ot"
"JER 1:1","ot"
"JER 1:11","ot"
"JER 1:15","ot"
"JER 1:18","ot"
"JER 1:2","ot"
"JER 1:3","ot"
"JER 10:1","ot"
"JER 10:16","ot"
"JER 10:22","ot"
"JER 10:25","ot"
"JER 11:1","ot"
"JER 11:10","ot"
"JER 11:12","ot"
"JER 11:13","ot"
"JER 11:17","ot"
"JER 11:2","ot"
"JER 11:3","ot"
"JER 11:6","ot"
"JER 11:9","ot"
"JER 12:14","ot"
"JER 13:11","ot"
"JER 13:12","ot"
"JER 13:13","ot"
"JER 13:19","ot"
"JER 13:9","ot"
"JER 14:1","ot"
"JER 14:19","ot"
"JER 14:2","ot"
"JER 14:8","ot"
"JER 15:1","ot"
"JER 15:4","ot"
"JER 16:14","ot"
"JER 16:15","ot"
"JER 16:9","ot"
"JER 17:1","ot"
"JER 17:13","ot"
"JER 17:19","ot"
"JER 17:20","ot"
"JER 17:25","ot"
"JER 17:26","ot"
"JER 18:1","ot"
"JER 18:11","ot"
"JER 18:13","ot"
"JER 18:18","ot"
"JER 18:6","ot"
"JER 19:13","ot"
"JER 19:14","ot"
"JER 19:15","ot"
"JER 19:3","ot"
"JER 19:4","ot"
"JER 19:7","ot"
"JER 2:10","ot"
"JER 2:14","ot"
"JER 2:26","ot"
"JER 2:28","ot"
"JER 2:3","ot"
"JER 2:31","ot"
"JER 2:4","ot"
"JER 20:1","ot"
"JER 20:2","ot"
"JER 20:3","ot"
"JER 20:4","ot"
"JER 20:5","ot"
"JER 20:6","ot"
"JER 21:1","ot"
"JER 21:11","ot"
"JER 21:12","ot"
"JER 21:2","ot"
"JER 21:3","ot"
"JER 21:4","ot"
"JER 21:7","ot"
"JER 22:1","ot"
"JER 22:11","ot"
"JER 22:18","ot"
"JER 22:2","ot"
"JER 22:24","ot"
"JER 22:25","ot"
"JER 22:28","ot"
"JER 22:30","ot"
"JER 22:4","ot"
"JER 22:6","ot"
"JER 23:13","ot"
"JER 23:2","ot"
"JER 23:5","ot"
"JER 23:6","ot"
"JER 23:7","ot"
"JER 23:8","ot"
"JER 24:1","ot"
"JER 24:3","ot"
"JER 24:5","ot"
"JER 24:8","ot"
"JER 25:1","ot"
"JER 25:13","ot"
"JER 25:15","ot"
"JER 25:18","ot"
"JER 25:2","ot"
"JER 25:27","ot"
"JER 25:3","ot"
"JER 25:9","ot"
"JER 26:1","ot"
"JER 26:10","ot"
"JER 26:12","ot"
"JER 26:18","ot"
"JER 26:19","ot"
"JER 26:2","ot"
"JER 26:20","ot"
"JER 26:21","ot"
"JER 26:22","ot"
"JER 26:23","ot"
"JER 26:24","ot"
"JER 26:7","ot"
"JER 26:8","ot"
"JER 26:9","ot"
"JER 27:1","ot"
"JER 27:12","ot"
"JER 27:18","ot"
"JER 27:20","ot"
"JER 27:21","ot"
"JER 27:3","ot"
"JER 27:4","ot"
"JER 27:6","ot"
"JER 27:8","ot"
"JER 28:1","ot"
"JER 28:10","ot"
"JER 28:11","ot"
"JER 28:12","ot"
"JER 28:13","ot"
"JER 28:14","ot"
"JER 28:15","ot"
"JER 28:17","ot"
"JER 28:2","ot"
"JER 28:3","ot"
"JER 28:4","ot"
"JER 28:5","ot"
"JER 28:6","ot"
"JER 29:1","ot"
"JER 29:16","ot"
"JER 29:2","ot"
"JER 29:21","ot"
"JER 29:22","ot"
"JER 29:23","ot"
"JER 29:24","ot"
"JER 29:25","ot"
"JER 29:26","ot"
"JER 29:27","ot"
"JER 29:29","ot"
"JER 29:3","ot"
"JER 29:30","ot"
"JER 29:31","ot"
"JER 29:32","ot"
"JER 29:4","ot"
"JER 29:8","ot"
"JER 3:10","ot"
"JER 3:11","ot"
"JER 3:12","ot"
"JER 3:18","ot"
"JER 3:20","ot"
"JER 3:21","ot"
"JER 3:23","ot"
"JER 3:6","ot"
"JER 3:7","ot"
"JER 3:8","ot"
"JER 30:1","ot"
"JER 30:10","ot"
"JER 30:18","ot"
"JER 30:2","ot"
"JER 30:3","ot"
"JER 30:4","ot"
"JER 30:7","ot"
"JER 30:9","ot"
"JER 31:1","ot"
"JER 31:10","ot"
"JER 31:11","ot"
"JER 31:15","ot"
"JER 31:18","ot"
"JER 31:2","ot"
"JER 31:20","ot"
"JER 31:21","ot"
"JER 31:23","ot"
"JER 31:24","ot"
"JER 31:27","ot"
"JER 31:31","ot"
"JER 31:33","ot"
"JER 31:36","ot"
"JER 31:37","ot"
"JER 31:4","ot"
"JER 31:6","ot"
"JER 31:7","ot"
"JER 31:9","ot"
"JER 32:1","ot"
"JER 32:12","ot"
"JER 32:13","ot"
"JER 32:14","ot"
"JER 32:15","ot"
"JER 32:16","ot"
"JER 32:2","ot"
"JER 32:20","ot"
"JER 32:21","ot"
"JER 32:26","ot"
"JER 32:28","ot"
"JER 32:3","ot"
"JER 32:30","ot"
"JER 32:32","ot"
"JER 32:35","ot"
"JER 32:36","ot"
"JER 32:4","ot"
"JER 32:44","ot"
"JER 32:5","ot"
"JER 32:6","ot"
"JER 32:7","ot"
"JER 32:8","ot"
"JER 32:9","ot"
"JER 33:1","ot"
"JER 33:10","ot"
"JER 33:13","ot"
"JER 33:14","ot"
"JER 33:15","ot"
"JER 33:16","ot"
"JER 33:17","ot"
"JER 33:18","ot"
"JER 33:19","ot"
"JER 33:21","ot"
"JER 33:22","ot"
"JER 33:23","ot"
"JER 33:26","ot"
"JER 33:4","ot"
"JER 33:7","ot"
"JER 34:1","ot"
"JER 34:12","ot"
"JER 34:13","ot"
"JER 34:19","ot"
"JER 34:2","ot"
"JER 34:21","ot"
"JER 34:22","ot"
"JER 34:4","ot"
"JER 34:6","ot"
"JER 34:7","ot"
"JER 34:8","ot"
"JER 34:9","ot"
"JER 35:1","ot"
"JER 35:10","ot"
"JER 35:11","ot"
"JER 35:12","ot"
"JER 35:13","ot"
"JER 35:14","ot"
"JER 35:16","ot"
"JER 35:17","ot"
"JER 35:18","ot"
"JER 35:19","ot"
"JER 35:2","ot"
"JER 35:3","ot"
"JER 35:4","ot"
"JER 35:5","ot"
"JER 35:6","ot"
"JER 35:8","ot"
"JER 36:1","ot"
"JER 36:10","ot"
"JER 36:11","ot"
"JER 36:12","ot"
"JER 36:13","ot"
"JER 36:14","ot"
"JER 36:15","ot"
"JER 36:16","ot"
"JER 36:17","ot"
"JER 36:18","ot"
"JER 36:19","ot"
"JER 36:2","ot"
"JER 36:20","ot"
"JER 36:21","ot"
"JER 36:23","ot"
"JER 36:25","ot"
"JER 36:26","ot"
"JER 36:27","ot"
"JER 36:28","ot"
"JER 36:29","ot"
"JER 36:3","ot"
"JER 36:30","ot"
"JER 36:31","ot"
"JER 36:32","ot"
"JER 36:4","ot"
"JER 36:5","ot"
"JER 36:6","ot"
"JER 36:8","ot"
"JER 36:9","ot"
"JER 37:1","ot"
"JER 37:11","ot"
"JER 37:12","ot"
"JER 37:13","ot"
"JER 37:14","ot"
"JER 37:15","ot"
"JER 37:16","ot"
"JER 37:17","ot"
"JER 37:18","ot"
"JER 37:2","ot"
"JER 37:20","ot"
"JER 37:21","ot"
"JER 37:3","ot"
"JER 37:4","ot"
"JER 37:5","ot"
"JER 37:6","ot"
"JER 37:7","ot"
"JER 38:1","ot"
"JER 38:10","ot"
"JER 38:11","ot"
"JER 38:12","ot"
"JER 38:13","ot"
"JER 38:14","ot"
"JER 38:15","ot"
"JER 38:16","ot"
"JER 38:17","ot"
"JER 38:19","ot"
"JER 38:20","ot"
"JER 38:22","ot"
"JER 38:24","ot"
"JER 38:26","ot"
"JER 38:27","ot"
"JER 38:28","ot"
"JER 38:5","ot"
"JER 38:6","ot"
"JER 38:7","ot"
"JER 38:8","ot"
"JER 38:9","ot"
"JER 39:1","ot"
"JER 39:10","ot"
"JER 39:11","ot"
"JER 39:13","ot"
"JER 39:14","ot"
"JER 39:15","ot"
"JER 39:16","ot"
"JER 39:2","ot"
"JER 39:3","ot"
"JER 39:4","ot"
"JER 39:5","ot"
"JER 39:6","ot"
"JER 39:7","ot"
"JER 39:9","ot"
"JER 4:1","ot"
"JER 4:16","ot"
"JER 4:3","ot"
"JER 4:4","ot"
"JER 4:5","ot"
"JER 40:1","ot"
"JER 40:11","ot"
"JER 40:12","ot"
"JER 40:13","ot"
"JER 40:14","ot"
"JER 40:15","ot"
"JER 40:16","ot"
"JER 40:2","ot"
"JER 40:5","ot"
"JER 40:6","ot"
"JER 40:7","ot"
"JER 40:8","ot"
"JER 40:9","ot"
"JER 41:1","ot"
"JER 41:10","ot"
"JER 41:11","ot"
"JER 41:12","ot"
"JER 41:13","ot"
"JER 41:14","ot"
"JER 41:15","ot"
"JER 41:16","ot"
"JER 41:18","ot"
"JER 41:2","ot"
"JER 41:3","ot"
"JER 41:4","ot"
"JER 41:6","ot"
"JER 41:7","ot"
"JER 41:8","ot"
"JER 41:9","ot"
"JER 42:1","ot"
"JER 42:15","ot"
"JER 42:18","ot"
"JER 42:19","ot"
"JER 42:2","ot"
"JER 42:4","ot"
"JER 42:5","ot"
"JER 42:7","ot"
"JER 42:8","ot"
"JER 42:9","ot"
"JER 43:1","ot"
"JER 43:10","ot"
"JER 43:2","ot"
"JER 43:3","ot"
"JER 43:4","ot"
"JER 43:5","ot"
"JER 43:5-6","ot"
"JER 43:6","ot"
"JER 43:8","ot"
"JER 43:9","ot"
"JER 44:1","ot"
"JER 44:11","ot"
"JER 44:12","ot"
"JER 44:14","ot"
"JER 44:15","ot"
"JER 44:17","ot"
"JER 44:2","ot"
"JER 44:20","ot"
"JER 44:21","ot"
"JER 44:24","ot"
"JER 44:25","ot"
"JER 44:26","ot"
"JER 44:27","ot"
"JER 44:28","ot"
"JER 44:30","ot"
"JER 44:6","ot"
"JER 44:7","ot"
"JER 44:9","ot"
"JER 45:1","ot"
"JER 45:2","ot"
"JER 46:1","ot"
"JER 46:13","ot"
"JER 46:17","ot"
"JER 46:2","ot"
"JER 46:25","ot"
"JER 46:26","ot"
"JER 46:27","ot"
"JER 46:28","ot"
"JER 46:9","ot"
"JER 47:1","ot"
"JER 48:1","ot"
"JER 48:13","ot"
"JER 48:27","ot"
"JER 48:45","ot"
"JER 49:1","ot"
"JER 49:10","ot"
"JER 49:2","ot"
"JER 49:27","ot"
"JER 49:28","ot"
"JER 49:30","ot"
"JER 49:34","ot"
"JER 49:8","ot"
"JER 5:11","ot"
"JER 5:15","ot"
"JER 5:20","ot"
"JER 50:1","ot"
"JER 50:17","ot"
"JER 50:18","ot"
"JER 50:19","ot"
"JER 50:20","ot"
"JER 50:29","ot"
"JER 50:33","ot"
"JER 50:4","ot"
"JER 51:19","ot"
"JER 51:33","ot"
"JER 51:34","ot"
"JER 51:49","ot"
"JER 51:5","ot"
"JER 51:59","ot"
"JER 51:60","ot"
"JER 51:61","ot"
"JER 51:64","ot"
"JER 52:1","ot"
"JER 52:10","ot"
"JER 52:11","ot"
"JER 52:12","ot"
"JER 52:15","ot"
"JER 52:16","ot"
"JER 52:2","ot"
"JER 52:20","ot"
"JER 52:24","ot"
"JER 52:26","ot"
"JER 52:27","ot"
"JER 52:28","ot"
"JER 52:29","ot"
"JER 52:3","ot"
"JER 52:30","ot"
"JER 52:31","ot"
"JER 52:4","ot"
"JER 52:5","ot"
"JER 52:8","ot"
"JER 6:1","ot"
"JER 6:9","ot"
"JER 7:1","ot"
"JER 7:12","ot"
"JER 7:15","ot"
"JER 7:17","ot"
"JER 7:2","ot"
"JER 7:21","ot"
"JER 7:3","ot"
"JER 7:30","ot"
"JER 7:34","ot"
"JER 8:1","ot"
"JER 9:11","ot"
"JER 9:15","ot"
"JER 9:26","ot"
"JHN 1:15","nt"
"JHN 1:17","nt"
"JHN 1:19","nt"
"JHN 1:20","nt"
"JHN 1:21","nt"
"JHN 1:23","nt"
"JHN 1:25","nt"
"JHN 1:26","nt"
"JHN 1:28","nt"
"JHN 1:29","nt"
"JHN 1:32","nt"
"JHN 1:35","nt"
"JHN 1:36","nt"
"JHN 1:37","nt"
"JHN 1:38","nt"
"JHN 1:40","nt"
"JHN 1:41","nt"
"JHN 1:42","nt"
"JHN 1:43","nt"
"JHN 1:44","nt"
"JHN 1:45","nt"
"JHN 1:46","nt"
"JHN 1:47","nt"
"JHN 1:48","nt"
