mention_id,person_id,passage,source_id,status
"mnt-1493","nt-people-0156","1PE 1:2","source:0002","accepted"
"mnt-1494","nt-people-0156","1PE 1:3","source:0002","accepted"
"mnt-1495","nt-people-0156","1PE 1:7","source:0002","accepted"
"mnt-1496","nt-people-0156","1PE 1:13","source:0002","accepted"
"mnt-1497","nt-people-0156","1PE 2:5","source:0002","accepted"
"mnt-1498","nt-people-0156","1PE 3:21","source:0002","accepted"
"mnt-1499","nt-people-0156","1PE 4:11","source:0002","accepted"
"mnt-1500","nt-people-0156","2PE 1:1","source:0002","accepted"
"mnt-1501","nt-people-0156","2PE 1:2","source:0002","accepted"
"mnt-1502","nt-people-0156","2PE 1:8","source:0002","accepted"
"mnt-1503","nt-people-0156","2PE 1:11","source:0002","accepted"
"mnt-1504","nt-people-0156","2PE 1:14","source:0002","accepted"
"mnt-1505","nt-people-0156","2PE 1:16","source:0002","accepted"
"mnt-1506","nt-people-0156","2PE 2:20","source:0002","accepted"
"mnt-1507","nt-people-0156","2PE 3:18","source:0002","accepted"
"mnt-1508","nt-people-0156","1JN 1:3","source:0002","accepted"
"mnt-1509","nt-people-0156","1JN 1:7","source:0002","accepted"
"mnt-1510","nt-people-0156","1JN 2:1","source:0002","accepted"
"mnt-1511","nt-people-0156","1JN 2:22","source:0002","accepted"
"mnt-1512","nt-people-0156","1JN 3:23","source:0002","accepted"
"mnt-1513","nt-people-0156","1JN 4:2","source:0002","accepted"
"mnt-1514","nt-people-0156","1JN 4:3","source:0002","accepted"
"mnt-1515","nt-people-0156","1JN 4:15","source:0002","accepted"
"mnt-1516","nt-people-0156","1JN 5:1","source:0002","accepted"
"mnt-1517","nt-people-0156","1JN 5:5","source:0002","accepted"
"mnt-1518","nt-people-0156","1JN 5:6","source:0002","accepted"
"mnt-1519","nt-people-0156","1JN 5:20","source:0002","accepted"
"mnt-1520","nt-people-0156","2JN 1:3","source:0002","accepted"
"mnt-1521","nt-people-0156","2JN 1:7","source:0002","accepted"
"mnt-1522","nt-people-0156","JUD 1:1","source:0002","accepted"
"mnt-1523","nt-people-0156","JUD 1:4","source:0002","accepted"
"mnt-1524","nt-people-0156","JUD 1:5","source:0002","accepted"
"mnt-1525","nt-people-0156","JUD 1:17","source:0002","accepted"
"mnt-1526","nt-people-0156","JUD 1:21","source:0002","accepted"
"mnt-1527","nt-people-0156","JUD 1:25","source:0002","accepted"
"mnt-1528","nt-people-0156","REV 1:1","source:0002","accepted"
"mnt-1529","nt-people-0156","REV 1:2","source:0002","accepted"
"mnt-1530","nt-people-0156","REV 1:5","source:0002","accepted"
"mnt-1531","nt-people-0156","REV 1:9","source:0002","accepted"
"mnt-1532","nt-people-0156","REV 12:17","source:0002","accepted"
"mnt-1533","nt-people-0156","REV 14:12","source:0002","accepted"
"mnt-1534","nt-people-0156","REV 17:6","source:0002","accepted"
"mnt-1535","nt-people-0156","REV 19:10","source:0002","accepted"
"mnt-1536","nt-people-0156","REV 20:4","source:0002","accepted"
"mnt-1537","nt-people-0156","REV 22:16","source:0002","accepted"
"mnt-1538","nt-people-0156","REV 22:20","source:0002","accepted"
"mnt-1539","nt-people-0156","REV 22:21","source:0002","accepted"
"mnt-1540","nt-people-0156","MAT 4:12","source:0002","accepted"
"mnt-1541","nt-people-0156","MAT 4:18","source:0002","accepted"
"mnt-1542","nt-people-0156","MAT 4:23","source:0002","accepted"
"mnt-1543","nt-people-0156","MAT 12:25","source:0002","accepted"
"mnt-1544","nt-people-0156","MAT 15:16","source:0002","accepted"
"mnt-1545","nt-people-0156","MRK 6:34","source:0002","accepted"
"mnt-1546","nt-people-0156","MRK 8:1","source:0002","accepted"
"mnt-1547","nt-people-0156","MRK 14:22","source:0002","accepted"
"mnt-1548","nt-people-0156","LUK 10:21","source:0002","accepted"
"mnt-1549","nt-people-0156","LUK 10:39","source:0002","accepted"
"mnt-1550","nt-people-0156","MAT 24:2","source:0002","accepted"
"mnt-1551","nt-people-0156","MRK 7:27","source:0002","accepted"
"mnt-1552","nt-people-0156","LUK 7:22","source:0002","accepted"
"mnt-1553","nt-people-0156","LUK 7:19","source:0002","accepted"
"mnt-1554","nt-people-0156","ACT 9:20","source:0002","accepted"
"mnt-1555","nt-people-0156","COL 1:2","source:0002","accepted"
"mnt-1556","nt-people-0156","MAT 1:17","source:0002","accepted"
"mnt-1557","nt-people-0156","MAT 2:4","source:0002","accepted"
"mnt-1558","nt-people-0156","MAT 11:2","source:0002","accepted"
"mnt-1559","nt-people-0156","MAT 16:16","source:0002","accepted"
"mnt-1560","nt-people-0156","MAT 16:20","source:0002","accepted"
"mnt-1561","nt-people-0156","MAT 22:42","source:0002","accepted"
"mnt-1562","nt-people-0156","MAT 23:10","source:0002","accepted"
"mnt-1563","nt-people-0156","MAT 24:5","source:0002","accepted"
"mnt-1564","nt-people-0156","MAT 24:23","source:0002","accepted"
"mnt-1565","nt-people-0156","MAT 26:68","source:0002","accepted"
"mnt-1566","nt-people-0156","MRK 8:29","source:0002","accepted"
"mnt-1567","nt-people-0156","MRK 9:41","source:0002","accepted"
"mnt-1568","nt-people-0156","MRK 13:21","source:0002","accepted"
"mnt-1569","nt-people-0156","MRK 14:61","source:0002","accepted"
"mnt-1570","nt-people-0156","MRK 15:32","source:0002","accepted"
"mnt-1571","nt-people-0156","LUK 2:11","source:0002","accepted"
"mnt-1572","nt-people-0156","LUK 2:26","source:0002","accepted"
"mnt-1573","nt-people-0156","LUK 3:15","source:0002","accepted"
"mnt-1574","nt-people-0156","LUK 4:41","source:0002","accepted"
"mnt-1575","nt-people-0156","LUK 9:20","source:0002","accepted"
"mnt-1576","nt-people-0156","LUK 20:41","source:0002","accepted"
"mnt-1577","nt-people-0156","LUK 22:67","source:0002","accepted"
"mnt-1578","nt-people-0156","LUK 23:2","source:0002","accepted"
"mnt-1579","nt-people-0156","LUK 23:35","source:0002","accepted"
"mnt-1580","nt-people-0156","LUK 23:39","source:0002","accepted"
"mnt-1581","nt-people-0156","LUK 24:26","source:0002","accepted"
"mnt-1582","nt-people-0156","LUK 24:46","source:0002","accepted"
"mnt-1583","nt-people-0156","JHN 1:20","source:0002","accepted"
"mnt-1584","nt-people-0156","JHN 1:25","source:0002","accepted"
"mnt-1585","nt-people-0156","JHN 1:41","source:0002","accepted"
"mnt-1586","nt-people-0156","JHN 3:28","source:0002","accepted"
"mnt-1587","nt-people-0156","JHN 4:25","source:0002","accepted"
"mnt-1588","nt-people-0156","JHN 4:29","source:0002","accepted"
"mnt-1589","nt-people-0156","JHN 7:26","source:0002","accepted"
"mnt-1590","nt-people-0156","JHN 7:27","source:0002","accepted"
"mnt-1591","nt-people-0156","JHN 7:31","source:0002","accepted"
"mnt-1592","nt-people-0156","JHN 7:41","source:0002","accepted"
"mnt-1593","nt-people-0156","JHN 7:42","source:0002","accepted"
"mnt-1594","nt-people-0156","JHN 9:22","source:0002","accepted"
"mnt-1595","nt-people-0156","JHN 10:24","source:0002","accepted"
"mnt-1596","nt-people-0156","JHN 11:27","source:0002","accepted"
"mnt-1597","nt-people-0156","JHN 12:34","source:0002","accepted"
"mnt-1598","nt-people-0156","ACT 2:31","source:0002","accepted"
"mnt-1599","nt-people-0156","ACT 3:18","source:0002","accepted"
"mnt-1600","nt-people-0156","ACT 8:5","source:0002","accepted"
"mnt-1601","nt-people-0156","ACT 9:22","source:0002","accepted"
"mnt-1602","nt-people-0156","ACT 26:23","source:0002","accepted"
"mnt-1603","nt-people-0156","ROM 5:6","source:0002","accepted"
"mnt-1604","nt-people-0156","ROM 5:8","source:0002","accepted"
"mnt-1605","nt-people-0156","ROM 6:4","source:0002","accepted"
"mnt-1606","nt-people-0156","ROM 6:8","source:0002","accepted"
"mnt-1607","nt-people-0156","ROM 6:9","source:0002","accepted"
"mnt-1608","nt-people-0156","ROM 7:4","source:0002","accepted"
"mnt-1609","nt-people-0156","ROM 8:9","source:0002","accepted"
"mnt-1610","nt-people-0156","ROM 8:10","source:0002","accepted"
"mnt-1611","nt-people-0156","ROM 8:17","source:0002","accepted"
"mnt-1612","nt-people-0156","ROM 8:34","source:0002","accepted"
"mnt-1613","nt-people-0156","ROM 8:35","source:0002","accepted"
"mnt-1614","nt-people-0156","ROM 9:1","source:0002","accepted"
"mnt-1615","nt-people-0156","ROM 9:3","source:0002","accepted"
"mnt-1616","nt-people-0156","ROM 9:5","source:0002","accepted"
"mnt-1617","nt-people-0156","ROM 10:4","source:0002","accepted"
"mnt-1618","nt-people-0156","ROM 10:6","source:0002","accepted"
"mnt-1619","nt-people-0156","ROM 10:7","source:0002","accepted"
"mnt-1620","nt-people-0156","ROM 10:17","source:0002","accepted"
"mnt-1621","nt-people-0156","ROM 12:5","source:0002","accepted"
"mnt-1622","nt-people-0156","ROM 14:9","source:0002","accepted"
"mnt-1623","nt-people-0156","ROM 14:15","source:0002","accepted"
"mnt-1624","nt-people-0156","ROM 14:18","source:0002","accepted"
"mnt-1625","nt-people-0156","ROM 15:3","source:0002","accepted"
"mnt-1626","nt-people-0156","ROM 15:7","source:0002","accepted"
"mnt-1627","nt-people-0156","ROM 15:8","source:0002","accepted"
"mnt-1628","nt-people-0156","ROM 15:18","source:0002","accepted"
"mnt-1629","nt-people-0156","ROM 15:19","source:0002","accepted"
"mnt-1630","nt-people-0156","ROM 15:20","source:0002","accepted"
"mnt-1631","nt-people-0156","ROM 15:29","source:0002","accepted"
"mnt-1632","nt-people-0156","ROM 16:5","source:0002","accepted"
"mnt-1633","nt-people-0156","ROM 16:7","source:0002","accepted"
"mnt-1634","nt-people-0156","ROM 16:9","source:0002","accepted"
"mnt-1635","nt-people-0156","ROM 16:10","source:0002","accepted"
"mnt-1636","nt-people-0156","ROM 16:16","source:0002","accepted"
"mnt-1637","nt-people-0156","ROM 16:18","source:0002","accepted"
"mnt-1638","nt-people-0156","1CO 1:6","source:0002","accepted"
"mnt-1639","nt-people-0156","1CO 1:12","source:0002","accepted"
"mnt-1640","nt-people-0156","1CO 1:13","source:0002","accepted"
"mnt-1641","nt-people-0156","1CO 1:17","source:0002","accepted"
"mnt-1642","nt-people-0156","1CO 1:23","source:0002","accepted"
"mnt-1643","nt-people-0156","1CO 1:24","source:0002","accepted"
"mnt-1644","nt-people-0156","1CO 2:16","source:0002","accepted"
"mnt-1645","nt-people-0156","1CO 3:1","source:0002","accepted"
"mnt-1646","nt-people-0156","1CO 3:23","source:0002","accepted"
"mnt-1647","nt-people-0156","1CO 4:1","source:0002","accepted"
"mnt-1648","nt-people-0156","1CO 4:10","source:0002","accepted"
"mnt-1649","nt-people-0156","1CO 4:17","source:0002","accepted"
"mnt-1650","nt-people-0156","1CO 5:7","source:0002","accepted"
"mnt-1651","nt-people-0156","1CO 6:15","source:0002","accepted"
"mnt-1652","nt-people-0156","1CO 7:22","source:0002","accepted"
"mnt-1653","nt-people-0156","1CO 8:11","source:0002","accepted"
"mnt-1654","nt-people-0156","1CO 8:12","source:0002","accepted"
"mnt-1655","nt-people-0156","1CO 9:12","source:0002","accepted"
"mnt-1656","nt-people-0156","1CO 9:21","source:0002","accepted"
"mnt-1657","nt-people-0156","1CO 10:4","source:0002","accepted"
"mnt-1658","nt-people-0156","1CO 10:9","source:0002","accepted"
"mnt-1659","nt-people-0156","1CO 10:16","source:0002","accepted"
"mnt-1660","nt-people-0156","1CO 11:1","source:0002","accepted"
"mnt-1661","nt-people-0156","1CO 11:3","source:0002","accepted"
"mnt-1662","nt-people-0156","1CO 12:12","source:0002","accepted"
"mnt-1663","nt-people-0156","1CO 12:27","source:0002","accepted"
"mnt-1664","nt-people-0156","1CO 15:3","source:0002","accepted"
"mnt-1665","nt-people-0156","1CO 15:12","source:0002","accepted"
"mnt-1666","nt-people-0156","1CO 15:13","source:0002","accepted"
"mnt-1667","nt-people-0156","1CO 15:14","source:0002","accepted"
"mnt-1668","nt-people-0156","1CO 15:15","source:0002","accepted"
"mnt-1669","nt-people-0156","1CO 15:16","source:0002","accepted"
"mnt-1670","nt-people-0156","1CO 15:17","source:0002","accepted"
"mnt-1671","nt-people-0156","1CO 15:18","source:0002","accepted"
"mnt-1672","nt-people-0156","1CO 15:19","source:0002","accepted"
"mnt-1673","nt-people-0156","1CO 15:20","source:0002","accepted"
"mnt-1674","nt-people-0156","1CO 15:22","source:0002","accepted"
"mnt-1675","nt-people-0156","1CO 15:23","source:0002","accepted"
"mnt-1676","nt-people-0156","2CO 1:5","source:0002","accepted"
"mnt-1677","nt-people-0156","2CO 1:21","source:0002","accepted"
"mnt-1678","nt-people-0156","2CO 2:10","source:0002","accepted"
"mnt-1679","nt-people-0156","2CO 2:12","source:0002","accepted"
"mnt-1680","nt-people-0156","2CO 2:14","source:0002","accepted"
"mnt-1681","nt-people-0156","2CO 2:15","source:0002","accepted"
"mnt-1682","nt-people-0156","2CO 2:17","source:0002","accepted"
"mnt-1683","nt-people-0156","2CO 3:3","source:0002","accepted"
"mnt-1684","nt-people-0156","2CO 3:4","source:0002","accepted"
"mnt-1685","nt-people-0156","2CO 3:14","source:0002","accepted"
"mnt-1686","nt-people-0156","2CO 4:4","source:0002","accepted"
"mnt-1687","nt-people-0156","2CO 5:10","source:0002","accepted"
"mnt-1688","nt-people-0156","2CO 5:14","source:0002","accepted"
"mnt-1689","nt-people-0156","2CO 5:16","source:0002","accepted"
"mnt-1690","nt-people-0156","2CO 5:17","source:0002","accepted"
"mnt-1691","nt-people-0156","2CO 5:18","source:0002","accepted"
"mnt-1692","nt-people-0156","2CO 5:19","source:0002","accepted"
"mnt-1693","nt-people-0156","2CO 5:20","source:0002","accepted"
"mnt-1694","nt-people-0156","2CO 6:15","source:0002","accepted"
"mnt-1695","nt-people-0156","2CO 8:23","source:0002","accepted"
"mnt-1696","nt-people-0156","2CO 9:13","source:0002","accepted"
"mnt-1697","nt-people-0156","2CO 10:1","source:0002","accepted"
"mnt-1698","nt-people-0156","2CO 10:5","source:0002","accepted"
"mnt-1699","nt-people-0156","2CO 10:7","source:0002","accepted"
"mnt-1700","nt-people-0156","2CO 10:14","source:0002","accepted"
"mnt-1701","nt-people-0156","2CO 11:2","source:0002","accepted"
"mnt-1702","nt-people-0156","2CO 11:3","source:0002","accepted"
"mnt-1703","nt-people-0156","2CO 11:10","source:0002","accepted"
"mnt-1704","nt-people-0156","2CO 11:13","source:0002","accepted"
"mnt-1705","nt-people-0156","2CO 11:23","source:0002","accepted"
"mnt-1706","nt-people-0156","2CO 12:2","source:0002","accepted"
"mnt-1707","nt-people-0156","2CO 12:9","source:0002","accepted"
"mnt-1708","nt-people-0156","2CO 12:10","source:0002","accepted"
"mnt-1709","nt-people-0156","2CO 12:19","source:0002","accepted"
"mnt-1710","nt-people-0156","2CO 13:3","source:0002","accepted"
"mnt-1711","nt-people-0156","GAL 1:6","source:0002","accepted"
"mnt-1712","nt-people-0156","GAL 1:7","source:0002","accepted"
"mnt-1713","nt-people-0156","GAL 1:10","source:0002","accepted"
"mnt-1714","nt-people-0156","GAL 1:22","source:0002","accepted"
"mnt-1715","nt-people-0156","GAL 2:17","source:0002","accepted"
"mnt-1716","nt-people-0156","GAL 2:20","source:0002","accepted"
"mnt-1717","nt-people-0156","GAL 2:21","source:0002","accepted"
"mnt-1718","nt-people-0156","GAL 3:13","source:0002","accepted"
"mnt-1719","nt-people-0156","GAL 3:16","source:0002","accepted"
"mnt-1720","nt-people-0156","GAL 3:24","source:0002","accepted"
"mnt-1721","nt-people-0156","GAL 3:27","source:0002","accepted"
"mnt-1722","nt-people-0156","GAL 3:29","source:0002","accepted"
"mnt-1723","nt-people-0156","GAL 4:19","source:0002","accepted"
"mnt-1724","nt-people-0156","GAL 5:1","source:0002","accepted"
"mnt-1725","nt-people-0156","GAL 5:2","source:0002","accepted"
"mnt-1726","nt-people-0156","GAL 5:4","source:0002","accepted"
"mnt-1727","nt-people-0156","GAL 6:2","source:0002","accepted"
"mnt-1728","nt-people-0156","GAL 6:12","source:0002","accepted"
"mnt-1729","nt-people-0156","EPH 1:12","source:0002","accepted"
"mnt-1730","nt-people-0156","EPH 1:20","source:0002","accepted"
"mnt-1731","nt-people-0156","EPH 2:5","source:0002","accepted"
"mnt-1732","nt-people-0156","EPH 2:12","source:0002","accepted"
"mnt-1733","nt-people-0156","EPH 3:4","source:0002","accepted"
"mnt-1734","nt-people-0156","EPH 3:8","source:0002","accepted"
"mnt-1735","nt-people-0156","EPH 3:17","source:0002","accepted"
"mnt-1736","nt-people-0156","EPH 3:19","source:0002","accepted"
"mnt-1737","nt-people-0156","EPH 4:7","source:0002","accepted"
"mnt-1738","nt-people-0156","EPH 4:12","source:0002","accepted"
"mnt-1739","nt-people-0156","EPH 4:13","source:0002","accepted"
"mnt-1740","nt-people-0156","EPH 4:15","source:0002","accepted"
"mnt-1741","nt-people-0156","EPH 4:20","source:0002","accepted"
"mnt-1742","nt-people-0156","EPH 4:32","source:0002","accepted"
"mnt-1743","nt-people-0156","EPH 5:2","source:0002","accepted"
"mnt-1744","nt-people-0156","EPH 5:5","source:0002","accepted"
"mnt-1745","nt-people-0156","EPH 5:14","source:0002","accepted"
"mnt-1746","nt-people-0156","EPH 5:21","source:0002","accepted"
"mnt-1747","nt-people-0156","EPH 5:23","source:0002","accepted"
"mnt-1748","nt-people-0156","EPH 5:24","source:0002","accepted"
"mnt-1749","nt-people-0156","EPH 5:25","source:0002","accepted"
"mnt-1750","nt-people-0156","EPH 5:32","source:0002","accepted"
"mnt-1751","nt-people-0156","EPH 6:5","source:0002","accepted"
"mnt-1752","nt-people-0156","EPH 6:6","source:0002","accepted"
"mnt-1753","nt-people-0156","PHP 1:10","source:0002","accepted"
"mnt-1754","nt-people-0156","PHP 1:13","source:0002","accepted"
"mnt-1755","nt-people-0156","PHP 1:15","source:0002","accepted"
"mnt-1756","nt-people-0156","PHP 1:17","source:0002","accepted"
"mnt-1757","nt-people-0156","PHP 1:18","source:0002","accepted"
"mnt-1758","nt-people-0156","PHP 1:20","source:0002","accepted"
"mnt-1759","nt-people-0156","PHP 1:21","source:0002","accepted"
"mnt-1760","nt-people-0156","PHP 1:23","source:0002","accepted"
"mnt-1761","nt-people-0156","PHP 1:27","source:0002","accepted"
"mnt-1762","nt-people-0156","PHP 1:29","source:0002","accepted"
"mnt-1763","nt-people-0156","PHP 2:1","source:0002","accepted"
"mnt-1764","nt-people-0156","PHP 2:16","source:0002","accepted"
"mnt-1765","nt-people-0156","PHP 2:30","source:0002","accepted"
"mnt-1766","nt-people-0156","PHP 3:7","source:0002","accepted"
"mnt-1767","nt-people-0156","PHP 3:9","source:0002","accepted"
"mnt-1768","nt-people-0156","PHP 3:18","source:0002","accepted"
"mnt-1769","nt-people-0156","COL 1:7","source:0002","accepted"
"mnt-1770","nt-people-0156","COL 1:24","source:0002","accepted"
"mnt-1771","nt-people-0156","COL 1:27","source:0002","accepted"
"mnt-1772","nt-people-0156","COL 1:28","source:0002","accepted"
"mnt-1773","nt-people-0156","COL 2:2","source:0002","accepted"
"mnt-1774","nt-people-0156","COL 2:5","source:0002","accepted"
"mnt-1775","nt-people-0156","COL 2:8","source:0002","accepted"
"mnt-1776","nt-people-0156","COL 2:11","source:0002","accepted"
"mnt-1777","nt-people-0156","COL 2:17","source:0002","accepted"
"mnt-1778","nt-people-0156","COL 2:20","source:0002","accepted"
"mnt-1779","nt-people-0156","COL 3:1","source:0002","accepted"
"mnt-1780","nt-people-0156","COL 3:3","source:0002","accepted"
"mnt-1781","nt-people-0156","COL 3:4","source:0002","accepted"
"mnt-1782","nt-people-0156","COL 3:11","source:0002","accepted"
"mnt-1783","nt-people-0156","COL 3:16","source:0002","accepted"
"mnt-1784","nt-people-0156","COL 3:24","source:0002","accepted"
"mnt-1785","nt-people-0156","COL 4:3","source:0002","accepted"
"mnt-1786","nt-people-0156","COL 4:12","source:0002","accepted"
"mnt-1787","nt-people-0156","1TH 2:6","source:0002","accepted"
"mnt-1788","nt-people-0156","1TH 3:2","source:0002","accepted"
"mnt-1789","nt-people-0156","1TH 4:16","source:0002","accepted"
"mnt-1790","nt-people-0156","2TH 3:5","source:0002","accepted"
"mnt-1791","nt-people-0156","1TI 5:11","source:0002","accepted"
"mnt-1792","nt-people-0156","PHM 1:6","source:0002","accepted"
"mnt-1793","nt-people-0156","PHM 1:8","source:0002","accepted"
"mnt-1794","nt-people-0156","PHM 1:20","source:0002","accepted"
"mnt-1795","nt-people-0156","HEB 3:6","source:0002","accepted"
"mnt-1796","nt-people-0156","HEB 3:14","source:0002","accepted"
"mnt-1797","nt-people-0156","HEB 5:5","source:0002","accepted"
"mnt-1798","nt-people-0156","HEB 6:1","source:0002","accepted"
"mnt-1799","nt-people-0156","HEB 9:11","source:0002","accepted"
"mnt-1800","nt-people-0156","HEB 9:14","source:0002","accepted"
"mnt-1801","nt-people-0156","HEB 9:24","source:0002","accepted"
"mnt-1802","nt-people-0156","HEB 9:28","source:0002","accepted"
"mnt-1803","nt-people-0156","HEB 11:26","source:0002","accepted"
"mnt-1804","nt-people-0156","1PE 1:11","source:0002","accepted"
"mnt-1805","nt-people-0156","1PE 1:19","source:0002","accepted"
"mnt-1806","nt-people-0156","1PE 2:21","source:0002","accepted"
"mnt-1807","nt-people-0156","1PE 3:16","source:0002","accepted"
"mnt-1808","nt-people-0156","1PE 3:18","source:0002","accepted"
"mnt-1809","nt-people-0156","1PE 4:1","source:0002","accepted"
"mnt-1810","nt-people-0156","1PE 4:13","source:0002","accepted"
"mnt-1811","nt-people-0156","1PE 4:14","source:0002","accepted"
"mnt-1812","nt-people-0156","1PE 5:1","source:0002","accepted"
"mnt-1813","nt-people-0156","1PE 5:10","source:0002","accepted"
"mnt-1814","nt-people-0156","1PE 5:14","source:0002","accepted"
"mnt-1815","nt-people-0156","2JN 1:9","source:0002","accepted"
"mnt-1816","nt-people-0156","REV 11:15","source:0002","accepted"
"mnt-1817","nt-people-0156","REV 12:10","source:0002","accepted"
"mnt-1818","nt-people-0156","REV 20:6","source:0002","accepted"
"mnt-1819","nt-people-0156","MAT 1:23","source:0002","accepted"
"mnt-1820","nt-people-0374","REV 2:20","source:0002","accepted"
"mnt-1821","nt-people-0158","LUK 3:27","source:0002","accepted"
"mnt-1822","nt-people-0159","LUK 8:3","source:0002","accepted"
"mnt-1823","nt-people-0159","LUK 24:10","source:0002","accepted"
"mnt-1824","nt-people-0160","JAS 5:11","source:0002","accepted"
"mnt-1825","nt-people-0161","LUK 3:26","source:0002","accepted"
"mnt-1826","nt-people-0162","ACT 2:16","source:0002","accepted"
"mnt-1827","nt-people-0163","ACT 4:6","source:0002","accepted"
"mnt-1828","nt-people-0164","JHN 21:15","source:0002","accepted"
"mnt-1829","nt-people-0164","JHN 21:16","source:0002","accepted"
"mnt-1830","nt-people-0164","JHN 21:17","source:0002","accepted"
"mnt-1831","nt-people-0164","JHN 1:42","source:0002","accepted"
"mnt-1832","nt-people-0164","MAT 16:17","source:0002","accepted"
"mnt-1833","nt-people-0165","MAT 3:1","source:0002","accepted"
"mnt-1834","nt-people-0165","MAT 3:4","source:0002","accepted"
"mnt-1835","nt-people-0165","MAT 3:13","source:0002","accepted"
"mnt-1836","nt-people-0165","MAT 3:14","source:0002","accepted"
"mnt-1837","nt-people-0165","MAT 4:12","source:0002","accepted"
"mnt-1838","nt-people-0165","MAT 9:14","source:0002","accepted"
"mnt-1839","nt-people-0165","MAT 11:2","source:0002","accepted"
"mnt-1840","nt-people-0165","MAT 11:4","source:0002","accepted"
"mnt-1841","nt-people-0165","MAT 11:7","source:0002","accepted"
"mnt-1842","nt-people-0165","MAT 11:11","source:0002","accepted"
"mnt-1843","nt-people-0165","MAT 11:12","source:0002","accepted"
"mnt-1844","nt-people-0165","MAT 11:13","source:0002","accepted"
"mnt-1845","nt-people-0165","MAT 11:18","source:0002","accepted"
"mnt-1846","nt-people-0165","MAT 14:2","source:0002","accepted"
"mnt-1847","nt-people-0165","MAT 14:3","source:0002","accepted"
"mnt-1848","nt-people-0165","MAT 14:4","source:0002","accepted"
"mnt-1849","nt-people-0165","MAT 14:8","source:0002","accepted"
"mnt-1850","nt-people-0165","MAT 14:10","source:0002","accepted"
"mnt-1851","nt-people-0165","MAT 16:14","source:0002","accepted"
"mnt-1852","nt-people-0165","MAT 17:13","source:0002","accepted"
"mnt-1853","nt-people-0165","MAT 21:25","source:0002","accepted"
"mnt-1854","nt-people-0165","MAT 21:26","source:0002","accepted"
"mnt-1855","nt-people-0165","MAT 21:32","source:0002","accepted"
"mnt-1856","nt-people-0165","MRK 1:4","source:0002","accepted"
"mnt-1857","nt-people-0165","MRK 1:6","source:0002","accepted"
"mnt-1858","nt-people-0165","MRK 1:9","source:0002","accepted"
"mnt-1859","nt-people-0165","MRK 1:14","source:0002","accepted"
"mnt-1860","nt-people-0165","MRK 2:18","source:0002","accepted"
"mnt-1861","nt-people-0165","MRK 6:14","source:0002","accepted"
"mnt-1862","nt-people-0165","MRK 6:16","source:0002","accepted"
"mnt-1863","nt-people-0165","MRK 6:17","source:0002","accepted"
"mnt-1864","nt-people-0165","MRK 6:18","source:0002","accepted"
"mnt-1865","nt-people-0165","MRK 6:20","source:0002","accepted"
"mnt-1866","nt-people-0165","MRK 6:24","source:0002","accepted"
"mnt-1867","nt-people-0165","MRK 6:25","source:0002","accepted"
"mnt-1868","nt-people-0165","MRK 8:28","source:0002","accepted"
"mnt-1869","nt-people-0165","MRK 11:30","source:0002","accepted"
"mnt-1870","nt-people-0165","MRK 11:32","source:0002","accepted"
"mnt-1871","nt-people-0165","LUK 1:13","source:0002","accepted"
"mnt-1872","nt-people-0165","LUK 1:60","source:0002","accepted"
"mnt-1873","nt-people-0165","LUK 1:63","source:0002","accepted"
"mnt-1874","nt-people-0165","LUK 3:2","source:0002","accepted"
"mnt-1875","nt-people-0165","LUK 3:15","source:0002","accepted"
"mnt-1876","nt-people-0165","LUK 3:16","source:0002","accepted"
"mnt-1877","nt-people-0165","LUK 3:20","source:0002","accepted"
"mnt-1878","nt-people-0165","LUK 5:33","source:0002","accepted"
"mnt-1879","nt-people-0165","LUK 7:18","source:0002","accepted"
"mnt-1880","nt-people-0165","LUK 7:19","source:0002","accepted"
"mnt-1881","nt-people-0165","LUK 7:20","source:0002","accepted"
"mnt-1882","nt-people-0165","LUK 7:22","source:0002","accepted"
"mnt-1883","nt-people-0165","LUK 7:24","source:0002","accepted"
"mnt-1884","nt-people-0165","LUK 7:28","source:0002","accepted"
"mnt-1885","nt-people-0165","LUK 7:29","source:0002","accepted"
"mnt-1886","nt-people-0165","LUK 7:33","source:0002","accepted"
"mnt-1887","nt-people-0165","LUK 9:7","source:0002","accepted"
"mnt-1888","nt-people-0165","LUK 9:9","source:0002","accepted"
"mnt-1889","nt-people-0165","LUK 9:19","source:0002","accepted"
"mnt-1890","nt-people-0165","LUK 11:1","source:0002","accepted"
"mnt-1891","nt-people-0165","LUK 16:16","source:0002","accepted"
"mnt-1892","nt-people-0165","LUK 20:4","source:0002","accepted"
"mnt-1893","nt-people-0165","LUK 20:6","source:0002","accepted"
"mnt-1894","nt-people-0165","JHN 1:6","source:0002","accepted"
"mnt-1895","nt-people-0165","JHN 1:15","source:0002","accepted"
"mnt-1896","nt-people-0165","JHN 1:19","source:0002","accepted"
"mnt-1897","nt-people-0165","JHN 1:26","source:0002","accepted"
"mnt-1898","nt-people-0165","JHN 1:28","source:0002","accepted"
"mnt-1899","nt-people-0165","JHN 1:29","source:0002","accepted"
"mnt-1900","nt-people-0165","JHN 1:32","source:0002","accepted"
"mnt-1901","nt-people-0165","JHN 1:35","source:0002","accepted"
"mnt-1902","nt-people-0165","JHN 1:40","source:0002","accepted"
"mnt-1903","nt-people-0165","JHN 3:23","source:0002","accepted"
"mnt-1904","nt-people-0165","JHN 3:24","source:0002","accepted"
